time,width,rpm,rpm_sp,torque,hz1,hz1_sp,hz2,hz2_sp,hz3,hz3_sp,hz4,hz4_sp
2022-11-01 18:52:30.050000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.64999389648438,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.100000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.64999389648438,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.150000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.64999389648438,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.200000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.64999389648438,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.250000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.64999389648438,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.300000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.64999389648438,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.350000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.400000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.450000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.500000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.550000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.600000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.650000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.700000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.750000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.800000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.850000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.900000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:30.950000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.050000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.100000,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.150000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.200000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.250000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.300000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.350000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.400000,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.450000,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.500000,4.22599983215332,0.0,0.0,0.0,66.83999633789062,230.0,84.54000091552734,230.0,89.33999633789062,230.0,83.94000244140625,230.0
2022-11-01 18:52:31.550000,4.22599983215332,0.0,0.0,0.0,66.83999633789062,230.0,84.54000091552734,230.0,89.33999633789062,230.0,83.94000244140625,230.0
2022-11-01 18:52:31.600000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.650000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.700000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.750000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.800000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.850000,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.900000,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:31.950000,4.228000164031982,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:32,4.223999977111816,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:32.050000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
2022-11-01 18:52:32.100000,4.22599983215332,0.0,0.0,0.0,66.8499984741211,230.0,84.55000305175781,230.0,89.3499984741211,230.0,83.94999694824219,230.0
